DATE PM10 TEMP_MEAN H_TEMP L_TEMP CLOUD RAIN TEMP_Range SO2 O3 NO2 CO
20141222 28 -4.7 0.8 -9.7 3.3 0.3 10.5 0.006 0.007 0.039 0.7
20141223 42 -1.3 1.8 -5.7 6.1 0 7.5 0.007 0.003 0.055 1.1
20141224 51 1.7 6.4 -3.1 3.8 0.2 9.5 0.008 0.012 0.045 1.0
20141225 27 -2.6 1.8 -5.9 0.0 0 7.7 0.006 0.02 0.021 0.5
20141226 34 -3.2 2.5 -7.4 0.4 0 9.9 0.006 0.011 0.036 0.6
20141227 51 -1.8 5.0 -6.3 3.5 0 11.3 0.007 0.005 0.053 1.0
20141228 54 -0.8 1.6 -3.6 7.5 0 5.2 0.007 0.004 0.059 1.2
20141229 111 2.9 6.4 -0.5 5.8 0 6.9 0.012 0.006 0.057 1.2
20141230 106 1.9 6.3 -1.6 0.3 0 7.9 0.009 0.01 0.048 1.1
20141231 37 -1.9 1.7 -6.9 4.1 0.0 8.6 0.006 0.015 0.029 0.6
20150101 66 -7.7 -4.3 -9.8 0.8 0 5.5 0.005 0.019 0.012 0.4
20150102 29 -6.0 -1.9 -9.0 1.9 0 7.1 0.006 0.016 0.021 0.5
20150103 37 -2.7 3.1 -9.2 3.9 0 12.3 0.007 0.006 0.04 0.7
20150104 42 2.5 8.5 0.2 4.3 0.0 8.3 0.007 0.005 0.045 0.8
20150105 76 3.7 7.9 -1.1 7.1 0.4 9.0 0.008 0.004 0.055 1.1
20150106 39 -3.2 4.0 -7.6 2.6 3.0 11.6 0.005 0.021 0.021 0.5
20150107 34 -5.5 -0.6 -8.9 0.3 0 8.3 0.006 0.019 0.023 0.4
20150108 44 -5.1 -0.2 -9.5 0.0 0 9.3 0.006 0.01 0.038 0.6
20150109 49 -2.1 3.5 -6.8 0.6 0 10.3 0.007 0.006 0.049 0.9
20150110 37 -0.3 4.8 -5.6 0.6 0 10.4 0.008 0.011 0.041 0.7
20150111 44 -0.4 2.5 -4.3 1.3 0 6.8 0.008 0.018 0.024 0.6
20150112 43 -2.7 3.7 -7.3 0.0 0 11.0 0.007 0.011 0.039 0.7
20150113 58 0.2 5.8 -5.1 5.4 0 10.9 0.008 0.005 0.056 1.0
20150114 72 2.5 6.1 -0.3 9.0 0 6.4 0.009 0.004 0.061 1.1
20150115 62 2.8 9.0 -1.1 2.6 0 10.1 0.008 0.007 0.054 0.9
20150116 82 0.8 3.4 -2.5 8.1 0.3 5.9 0.007 0.014 0.035 0.8
20150117 35 -4.1 0.0 -7.7 0.3 0 7.7 0.006 0.02 0.022 0.4
20150118 33 -1.3 2.1 -6.5 7.6 4.0 8.6 0.006 0.008 0.037 0.6
20150119 63 -0.1 3.1 -4.0 1.6 0.1 7.1 0.007 0.018 0.026 0.7
20150120 48 -0.9 4.4 -6.4 4.6 0 10.8 0.006 0.007 0.044 0.7
20150121 60 2.6 6.5 -1.2 8.8 0 7.7 0.007 0.004 0.052 0.9
20150122 46 3.1 7.1 0.8 5.1 0 6.3 0.007 0.009 0.043 0.8
20150123 43 1.2 4.9 -1.6 3.4 0 6.5 0.007 0.01 0.042 0.8
20150124 53 3.7 8.4 0.8 6.3 0 7.6 0.008 0.011 0.047 0.7
20150125 60 3.0 5.0 1.1 9.5 3.0 3.9 0.006 0.006 0.043 0.8
20150126 40 3.6 6.5 0.2 8.4 0.5 6.3 0.005 0.014 0.033 0.7
20150127 48 -3.6 0.5 -7.4 1.1 0 7.9 0.006 0.02 0.021 0.5
20150128 44 -4.1 2.7 -9.1 1.6 0 11.8 0.006 0.013 0.033 0.5
20150129 50 -1.1 3.0 -4.6 9.3 0 7.6 0.006 0.004 0.046 0.8
20150130 39 -3.3 0.8 -7.0 3.3 0 7.8 0.006 0.019 0.024 0.5
20150131 41 -4.5 0.8 -8.5 0.0 0 9.3 0.006 0.016 0.03 0.5
20150201 31 -3.0 3.6 -8.2 0.3 0 11.8 0.006 0.013 0.036 0.6
20150202 43 -0.6 6.4 -5.3 2.4 0 11.7 0.006 0.006 0.053 0.8
20150203 61 0.6 7.2 -3.5 3.9 0 10.7 0.008 0.005 0.062 1.0
20150204 79 0.4 5.8 -3.1 3.4 0 8.9 0.009 0.011 0.057 1.1
20150205 93 -0.1 4.8 -3.8 0.0 0 8.6 0.011 0.021 0.04 0.9
20150206 53 0.4 6.5 -4.3 2.1 0 10.8 0.008 0.014 0.045 0.7
20150207 46 1.2 5.7 -2.7 6.5 0 8.4 0.008 0.014 0.044 0.7
20150208 101 -9.8 -2.8 -11.9 0.0 0 9.1 0.004 0.026 0.01 0.3
20150209 40 -5.7 -0.1 -13.0 3.4 0.2 12.9 0.006 0.015 0.028 0.5
20150210 98 1.7 5.8 -2.0 4.6 0 7.8 0.013 0.01 0.046 0.9
20150211 88 2.7 8.0 -0.8 5.0 0 8.8 0.009 0.013 0.048 0.9
20150212 35 -2.2 1.6 -4.7 0.0 0 6.3 0.006 0.026 0.02 0.4
20150213 31 -1.6 4.0 -6.4 0.0 0 10.4 0.006 0.021 0.029 0.4
20150214 56 2.0 6.6 -3.1 6.5 0 9.7 0.007 0.009 0.052 0.8
20150215 78 7.9 13.0 3.2 8.3 0 9.8 0.008 0.021 0.041 0.7
20150216 41 5.0 7.9 4.1 10.0 10.5 3.8 0.005 0.017 0.037 0.6
20150217 65 1.9 4.1 0.5 9.4 0.5 3.6 0.006 0.023 0.025 0.7
20150218 62 0.8 3.3 -1.5 7.0 0.0 4.8 0.006 0.024 0.024 0.7
20150219 62 2.2 8.6 -2.7 1.4 0 11.3 0.006 0.015 0.037 0.8
20150220 51 5.2 11.4 -1.3 5.1 0 12.7 0.006 0.017 0.039 0.8
20150221 24 5.7 6.7 4.8 9.8 8.0 1.9 0.005 0.013 0.037 0.6
20150222 249 3.5 7.0 -0.7 6.3 2.5 7.7 0.005 0.018 0.023 0.5
20150223 569 0.9 5.9 -2.4 2.9 0 8.3 0.004 0.019 0.023 0.5
20150224 108 2.1 7.5 -1.1 2.9 0 8.6 0.005 0.016 0.034 0.6
20150225 72 5.4 12.5 0.2 7.8 0.5 12.3 0.007 0.015 0.041 0.6
20150226 34 1.2 4.7 -3.5 4.6 0.5 8.2 0.005 0.028 0.018 0.4
20150227 31 -1.3 4.8 -5.6 2.4 0 10.4 0.005 0.024 0.02 0.4
20150228 43 2.7 6.4 -2.0 8.6 0 8.4 0.006 0.01 0.042 0.6
20150301 99 2.4 5.9 -0.2 6.1 0.0 6.1 0.005 0.025 0.022 0.5
20150302 90 3.9 9.7 -1.9 1.6 0 11.6 0.007 0.016 0.038 0.6
20150303 52 2.8 6.7 -1.3 9.4 5.5 8.0 0.006 0.021 0.036 0.5
20150304 42 -2.1 1.4 -4.6 0.8 0 6.0 0.005 0.03 0.015 0.4
20150305 41 -0.3 5.5 -5.4 3.9 0 10.9 0.005 0.018 0.035 0.5
20150306 46 2.9 10.4 -3.2 0.5 0 13.6 0.007 0.01 0.051 0.7
20150307 51 4.2 11.0 -2.3 0.0 0 13.3 0.007 0.015 0.052 0.8
20150308 86 7.7 15.1 0.4 3.8 0 14.7 0.009 0.021 0.052 0.8
20150309 71 2.2 8.2 -5.4 4.0 0 13.6 0.007 0.031 0.025 0.5
20150310 32 -3.4 1.0 -6.9 0.0 0 7.9 0.005 0.029 0.013 0.3
20150311 40 0.4 7.5 -5.1 1.4 0 12.6 0.006 0.026 0.025 0.4
20150312 32 2.1 6.7 -3.5 2.1 0 10.2 0.006 0.025 0.026 0.4
20150313 43 5.6 11.0 1.8 1.8 0.1 9.2 0.006 0.026 0.031 0.5
20150314 38 4.3 11.6 -1.2 2.0 0 12.8 0.006 0.021 0.037 0.5
20150315 43 5.5 12.5 0.0 1.8 0 12.5 0.008 0.016 0.047 0.7
20150316 92 9.8 18.6 1.3 2.0 0 17.3 0.008 0.014 0.06 0.8
20150317 130 10.7 16.1 6.9 7.9 0.0 9.2 0.011 0.006 0.08 1.1
20150318 76 10.7 14.4 8.4 9.8 1.5 6.0 0.006 0.019 0.04 0.7
20150319 54 12.4 21.0 6.5 2.6 0 14.5 0.006 0.019 0.042 0.6
20150320 101 13.4 21.9 7.6 4.8 0 14.3 0.008 0.017 0.055 0.8
20150321 171 11.7 17.8 6.9 0.5 0 10.9 0.013 0.029 0.055 0.9
20150322 147 8.3 14.9 2.2 0.0 0 12.7 0.008 0.028 0.031 0.7
20150323 56 4.6 10.1 0.0 0.4 0 10.1 0.005 0.032 0.018 0.4
20150324 43 5.4 12.4 -0.9 0.0 0 13.3 0.006 0.021 0.035 0.4
20150325 42 6.5 14.2 0.1 0.0 0 14.1 0.006 0.016 0.045 0.5
20150326 46 7.9 14.8 1.6 0.0 0 13.2 0.007 0.019 0.048 0.5
20150327 53 9.1 16.2 3.2 0.0 0 13.0 0.008 0.02 0.05 0.5
20150328 45 9.7 17.0 2.5 3.3 0 14.5 0.008 0.026 0.049 0.6
20150329 71 10.5 16.5 7.0 5.0 0 9.5 0.007 0.028 0.032 0.5
20150330 151 13.2 20.8 5.9 2.0 0 14.9 0.007 0.022 0.047 0.7
20150331 109 12.9 14.9 10.0 8.9 2.5 4.9 0.007 0.021 0.047 0.7
20150401 23 12.9 17.6 10.0 7.1 2.5 7.6 0.004 0.026 0.023 0.5
20150402 22 14.8 21.8 8.5 8.4 28.0 13.3 0.004 0.026 0.02 0.4
20150403 33 10.6 15.1 6.9 6.1 3.5 8.2 0.005 0.014 0.032 0.7
20150404 14 13.5 18.5 8.9 8.0 0.0 9.6 0.004 0.031 0.02 0.4
20150405 17 10.5 12.2 10.1 10.0 0.5 2.1 0.004 0.02 0.024 0.4
20150406 60 10.3 15.4 6.9 8.8 0 8.5 0.004 0.019 0.027 0.4
20150407 40 8.4 12.2 5.5 7.6 0.0 6.7 0.004 0.02 0.024 0.4
20150408 29 8.3 13.7 3.5 3.8 0 10.2 0.004 0.025 0.026 0.4
20150409 49 9.6 16.3 3.8 2.8 0 12.5 0.006 0.019 0.048 0.5
20150410 55 11.6 19.2 4.6 0.1 0 14.6 0.007 0.028 0.043 0.5
20150411 68 13.5 20.7 6.7 0.4 0 14.0 0.007 0.025 0.048 0.6
20150412 48 14.9 20.4 9.1 7.9 0 11.3 0.005 0.034 0.032 0.5
20150413 26 12.0 17.6 7.4 9.0 6.5 10.2 0.004 0.045 0.015 0.3
20150414 19 6.9 8.0 5.8 10.0 10.5 2.2 0.004 0.033 0.026 0.4
20150415 44 11.1 17.0 5.6 4.4 1.0 11.4 0.006 0.035 0.032 0.5
20150416 78 9.9 14.8 6.9 4.6 7.0 7.9 0.006 0.029 0.035 0.5
20150417 69 10.5 16.1 4.8 0.3 0 11.3 0.005 0.027 0.033 0.4
20150418 57 15.2 23.7 5.2 5.0 0.0 18.5 0.006 0.015 0.051 0.6
20150419 29 14.5 17.3 11.2 9.9 12.0 6.1 0.004 0.024 0.029 0.4
20150420 14 12.2 16.8 10.3 6.0 5.5 6.5 0.004 0.032 0.026 0.4
20150421 43 14.0 20.9 7.7 1.8 0 13.2 0.006 0.024 0.041 0.5
20150422 71 14.2 20.7 9.3 2.8 0.0 11.4 0.008 0.036 0.04 0.6
20150423 63 14.5 20.1 8.0 3.5 0 12.1 0.007 0.03 0.042 0.6
20150424 72 15.7 22.8 10.4 0.9 0 12.4 0.006 0.044 0.032 0.5
20150425 59 15.9 23.0 9.2 0.0 0 13.8 0.006 0.021 0.043 0.5
20150426 58 17.3 24.4 9.9 0.0 0 14.5 0.008 0.038 0.034 0.5
20150427 63 18.5 24.9 12.7 1.0 0 12.2 0.008 0.04 0.04 0.5
20150428 48 20.3 26.9 12.3 7.1 0.0 14.6 0.006 0.024 0.046 0.5
20150429 42 17.0 18.4 15.8 9.0 3.5 2.6 0.005 0.018 0.033 0.4
20150430 31 21.2 28.3 15.1 2.8 0 13.2 0.005 0.025 0.035 0.4
20150501 42 21.0 27.2 15.9 0.0 0 11.3 0.006 0.029 0.04 0.5
20150502 37 20.7 26.0 15.8 7.1 0.5 10.2 0.006 0.025 0.034 0.4
20150503 25 18.3 19.6 17.1 8.9 3.5 2.5 0.004 0.018 0.021 0.4
20150504 49 16.1 20.1 12.5 1.6 0 7.6 0.004 0.028 0.019 0.3
20150505 38 14.2 19.9 8.3 0.1 0 11.6 0.006 0.032 0.023 0.3
20150506 45 15.4 22.0 9.8 6.8 0 12.2 0.007 0.028 0.039 0.4
20150507 42 16.5 24.0 10.6 6.0 0 13.4 0.006 0.024 0.046 0.5
20150508 54 16.7 22.7 11.7 8.6 0 11.0 0.007 0.027 0.039 0.5
20150509 40 17.6 24.0 12.6 4.6 0 11.4 0.006 0.038 0.027 0.4
20150510 40 19.1 25.9 13.5 2.6 0 12.4 0.005 0.03 0.028 0.4
20150511 41 18.4 24.1 14.4 8.0 14.0 9.7 0.005 0.029 0.029 0.4
20150512 38 13.3 17.5 10.3 7.4 9.5 7.2 0.005 0.038 0.016 0.4
20150513 66 17.4 21.4 11.8 1.8 0.0 9.6 0.006 0.046 0.022 0.4
20150514 57 20.4 26.6 15.3 4.8 0 11.3 0.006 0.044 0.026 0.4
20150515 97 19.1 23.7 16.3 6.3 0 7.4 0.006 0.036 0.03 0.6
20150516 50 18.0 25.2 11.6 0.4 0 13.6 0.006 0.038 0.032 0.5
20150517 53 18.6 25.2 11.7 4.8 0 13.5 0.007 0.045 0.029 0.5
20150518 42 17.7 22.2 13.7 8.4 0 8.5 0.006 0.029 0.037 0.4
20150519 49 14.8 16.2 13.0 9.4 1.0 3.2 0.005 0.036 0.025 0.5
20150520 40 16.3 21.9 10.6 2.0 0 11.3 0.005 0.031 0.023 0.4
20150521 42 18.7 26.0 12.6 2.5 0 13.4 0.007 0.037 0.031 0.4
20150522 51 20.0 27.2 13.7 2.9 0 13.5 0.008 0.039 0.037 0.5
20150523 42 20.6 28.3 13.6 1.9 0 14.7 0.006 0.034 0.039 0.5
20150524 31 21.0 28.5 14.0 0.0 0 14.5 0.005 0.037 0.029 0.4
20150525 41 20.8 28.7 14.4 0.0 0 14.3 0.007 0.034 0.033 0.4
20150526 39 21.5 30.3 14.1 0.1 0 16.2 0.006 0.028 0.039 0.4
20150527 36 23.2 31.5 14.4 2.0 0 17.1 0.005 0.028 0.047 0.4
20150528 41 24.3 32.2 16.7 2.8 0 15.5 0.006 0.039 0.046 0.4
20150529 47 23.8 29.8 18.5 7.3 0 11.3 0.007 0.029 0.046 0.4
20150530 38 19.8 23.2 17.0 6.1 0.4 6.2 0.005 0.024 0.03 0.3
20150531 42 22.1 30.4 15.3 3.0 0 15.1 0.005 0.035 0.026 0.4
20150601 37 21.7 28.5 15.8 5.6 0 12.7 0.008 0.035 0.037 0.4
20150602 36 23.1 29.8 18.1 7.8 0 11.7 0.006 0.036 0.033 0.4
20150603 42 23.3 29.4 17.1 2.6 0 12.3 0.004 0.038 0.015 0.3
20150604 39 24.2 31.5 17.1 4.6 0 14.4 0.006 0.037 0.037 0.5
20150605 31 19.1 22.0 17.5 9.3 1.0 4.5 0.005 0.032 0.033 0.4
20150606 31 22.4 28.9 16.4 3.5 0 12.5 0.005 0.043 0.023 0.3
20150607 31 23.4 31.5 18.7 3.4 0 12.8 0.005 0.05 0.017 0.4
20150608 37 22.4 27.8 18.2 7.9 0 9.6 0.006 0.038 0.026 0.4
20150609 43 22.2 28.1 18.8 4.1 0 9.3 0.005 0.036 0.021 0.4
20150610 48 25.3 34.9 17.6 2.6 0 17.3 0.005 0.039 0.033 0.4
20150611 40 24.6 30.2 20.7 7.3 7.5 9.5 0.005 0.034 0.027 0.4
20150612 44 23.6 29.9 19.4 5.8 0.5 10.5 0.005 0.046 0.022 0.4
20150613 73 24.7 30.9 20.1 7.1 0.5 10.8 0.006 0.048 0.023 0.5
20150614 30 22.8 27.7 17.8 5.3 15.5 9.9 0.004 0.05 0.015 0.4
20150615 37 24.2 30.6 19.6 6.3 0 11.0 0.004 0.041 0.025 0.4
20150616 47 25.0 30.9 20.0 4.6 0 10.9 0.005 0.035 0.032 0.5
20150617 44 23.4 30.8 20.2 5.4 9.5 10.6 0.005 0.036 0.03 0.5
20150618 27 24.8 31.3 19.6 7.1 3.0 11.7 0.004 0.037 0.018 0.3
20150619 23 24.5 29.9 20.0 5.8 0 9.9 0.004 0.04 0.019 0.3
20150620 38 19.6 22.6 17.0 7.5 44.5 5.6 0.005 0.024 0.029 0.5
20150621 22 22.4 29.6 15.6 0.9 0 14.0 0.004 0.035 0.019 0.4
20150622 30 24.0 29.1 19.4 3.8 0 9.7 0.006 0.031 0.032 0.4
20150623 34 24.7 31.0 19.7 2.9 0 11.3 0.006 0.041 0.028 0.4
20150624 40 25.7 30.6 21.1 6.1 0 9.5 0.006 0.041 0.031 0.5
20150625 39 24.8 29.1 21.0 8.9 2.0 8.1 0.005 0.032 0.029 0.4
20150626 11 21.0 25.3 18.0 9.6 12.5 7.3 0.004 0.035 0.015 0.3
20150627 12 25.2 31.1 19.2 3.1 0 11.9 0.004 0.036 0.017 0.3
20150628 23 25.4 31.1 21.0 3.0 0 10.1 0.005 0.035 0.022 0.4
20150629 23 25.7 30.6 21.2 6.8 0.0 9.4 0.006 0.038 0.024 0.3
20150630 31 24.4 29.2 21.9 9.1 2.5 7.3 0.005 0.031 0.027 0.4
20150701 34 23.7 27.9 21.0 4.4 0.5 6.9 0.005 0.04 0.017 0.4
20150702 50 23.7 29.3 20.4 4.6 0 8.9 0.005 0.05 0.017 0.5
20150703 38 23.3 28.3 19.2 2.1 0 9.1 0.005 0.033 0.022 0.4
20150704 30 24.1 29.9 18.2 1.9 0 11.7 0.005 0.039 0.026 0.4
20150705 33 24.2 29.6 20.1 5.1 0 9.5 0.006 0.041 0.021 0.4
20150706 29 25.3 32.5 20.2 3.9 0 12.3 0.005 0.033 0.027 0.4
20150707 33 25.6 29.7 21.4 7.6 0 8.3 0.005 0.03 0.03 0.4
20150708 9 23.4 26.3 20.7 9.4 0.5 5.6 0.004 0.032 0.015 0.3
20150709 11 26.5 31.8 22.1 6.8 0 9.7 0.004 0.028 0.016 0.3
20150710 20 29.2 34.3 23.6 5.6 0 10.7 0.004 0.028 0.026 0.4
20150711 26 30.4 36.0 25.7 7.5 0.0 10.3 0.004 0.03 0.031 0.4
20150712 9 24.8 28.0 24.0 10.0 29.0 4.0 0.004 0.011 0.011 0.3
20150713 31 23.1 24.9 21.4 9.5 10.0 3.5 0.004 0.03 0.014 0.4
20150714 63 26.1 31.4 22.5 5.0 0 8.9 0.005 0.048 0.025 0.5
20150715 47 27.9 33.9 22.7 3.3 0 11.2 0.005 0.034 0.023 0.5
20150716 11 24.7 28.9 20.6 3.9 0 8.3 0.004 0.027 0.011 0.2
20150717 11 23.6 28.6 18.4 6.1 0 10.2 0.004 0.025 0.015 0.2
20150718 28 24.3 27.8 22.3 9.9 0.5 5.5 0.005 0.025 0.024 0.3
20150719 24 25.1 29.8 21.3 8.6 5.0 8.5 0.004 0.029 0.018 0.4
20150720 21 27.5 31.2 24.4 8.5 0 6.8 0.004 0.012 0.023 0.4
20150721 26 27.0 29.6 24.6 9.5 11.0 5.0 0.004 0.013 0.026 0.4
20150722 32 27.7 31.7 25.3 8.5 1.0 6.4 0.005 0.018 0.035 0.5
20150723 27 26.9 32.1 24.9 9.5 16.0 7.2 0.005 0.015 0.03 0.4
20150724 15 24.7 25.4 22.6 10.0 26.5 2.8 0.004 0.012 0.026 0.4
20150725 19 25.0 26.4 24.4 10.0 80.0 2.0 0.004 0.013 0.018 0.3
20150726 17 26.0 30.0 23.5 8.4 40.5 6.5 0.004 0.013 0.014 0.3
20150727 26 26.2 30.0 24.4 8.4 1.5 5.6 0.005 0.008 0.021 0.3
20150728 34 27.7 31.2 24.6 7.3 0.0 6.6 0.005 0.022 0.021 0.4
20150729 38 26.7 28.8 24.8 8.4 4.0 4.0 0.005 0.023 0.025 0.5
20150730 69 28.6 33.1 25.5 6.9 0 7.6 0.005 0.043 0.019 0.5
20150731 57 27.9 32.4 26.2 6.6 0 6.2 0.005 0.041 0.022 0.4
20150801 47 28.2 31.6 26.0 6.9 0 5.6 0.005 0.035 0.018 0.4
20150802 30 26.5 29.2 24.1 8.4 16.5 5.1 0.004 0.031 0.014 0.4
20150803 27 27.9 31.5 25.6 5.8 0.0 5.9 0.006 0.02 0.016 0.3
20150804 25 27.5 30.8 25.4 8.5 0 5.4 0.005 0.02 0.015 0.3
20150805 31 28.6 32.7 25.9 6.6 0.1 6.8 0.005 0.032 0.019 0.3
20150806 33 29.3 34.4 24.5 3.1 0 9.9 0.005 0.027 0.024 0.4
20150807 38 28.9 34.4 26.0 2.8 11.0 8.4 0.004 0.031 0.032 0.4
20150808 32 26.6 33.0 24.3 6.5 7.5 8.7 0.004 0.022 0.028 0.4
20150809 20 26.7 31.0 23.3 6.6 0 7.7 0.004 0.024 0.016 0.3
20150810 29 27.0 32.0 23.9 6.5 0 8.1 0.005 0.022 0.02 0.3
20150811 57 26.8 30.6 24.5 6.4 0 6.1 0.005 0.026 0.03 0.6
20150812 51 27.3 32.9 22.1 2.0 0 10.8 0.005 0.035 0.023 0.5
20150813 38 26.5 31.1 23.9 4.8 0.0 7.2 0.005 0.025 0.03 0.5
20150814 38 26.9 32.5 22.7 3.9 0 9.8 0.005 0.034 0.027 0.5
20150815 65 27.1 30.8 23.1 4.3 0.1 7.7 0.005 0.048 0.022 0.6
20150816 65 25.8 31.2 20.7 8.3 29.0 10.5 0.005 0.041 0.02 0.5
20150817 25 26.6 32.9 19.8 3.3 0 13.1 0.004 0.034 0.02 0.4
20150818 21 27.9 32.2 24.1 5.1 0 8.1 0.004 0.033 0.021 0.3
20150819 35 26.8 29.7 24.2 8.6 0.0 5.5 0.005 0.027 0.031 0.4
20150820 35 25.4 28.1 24.2 9.6 0.4 3.9 0.006 0.018 0.037 0.5
20150821 30 25.2 29.3 23.0 7.1 2.5 6.3 0.005 0.019 0.027 0.4
20150822 37 25.5 29.6 23.4 6.9 0.0 6.2 0.005 0.035 0.024 0.4
20150823 38 26.3 31.7 20.9 4.4 0 10.8 0.005 0.04 0.021 0.4
20150824 28 26.3 30.3 23.3 6.8 0 7.0 0.004 0.03 0.017 0.3
20150825 7 21.7 24.5 19.2 9.9 5.5 5.3 0.004 0.018 0.013 0.2
20150826 10 21.9 25.3 18.9 8.5 0.0 6.4 0.005 0.02 0.018 0.3
20150827 21 24.7 30.0 21.2 1.9 0.0 8.8 0.005 0.03 0.023 0.3
20150828 28 23.2 28.1 19.0 5.0 0.3 9.1 0.005 0.017 0.04 0.5
20150829 31 24.4 30.8 19.0 1.3 0 11.8 0.005 0.028 0.032 0.4
20150830 33 24.9 31.0 19.9 1.3 0.0 11.1 0.005 0.034 0.022 0.4
20150831 32 25.9 31.2 21.0 3.8 0 10.2 0.004 0.036 0.026 0.4
20150901 24 25.9 30.7 22.6 7.4 0 8.1 0.004 0.034 0.017 0.4
20150902 24 23.9 27.7 22.0 8.5 0.5 5.7 0.004 0.023 0.027 0.4
20150903 24 23.9 28.2 19.8 4.1 18.0 8.4 0.004 0.026 0.024 0.4
20150904 33 24.8 30.7 20.6 5.0 0 10.1 0.005 0.027 0.029 0.5
20150905 31 21.9 23.6 19.4 9.4 5.0 4.2 0.004 0.019 0.029 0.5
20150906 13 22.2 26.2 19.3 4.8 0 6.9 0.004 0.03 0.011 0.3
20150907 13 22.6 28.7 16.8 0.5 0 11.9 0.004 0.025 0.02 0.3
20150908 12 22.7 28.9 16.2 0.0 0 12.7 0.004 0.026 0.019 0.3
20150909 16 22.4 30.1 15.3 0.4 0 14.8 0.004 0.027 0.019 0.3
20150910 28 22.4 28.4 17.0 0.9 0 11.4 0.004 0.023 0.024 0.3
20150911 37 21.0 24.4 16.8 9.3 2.5 7.6 0.005 0.022 0.026 0.5
20150912 21 19.2 24.0 15.5 7.9 0 8.5 0.004 0.021 0.023 0.3
20150913 21 20.2 26.0 15.2 0.5 0 10.8 0.004 0.029 0.017 0.3
20150914 31 22.1 27.8 16.4 3.6 0 11.4 0.005 0.024 0.034 0.5
20150915 25 22.8 28.7 17.4 3.8 0 11.3 0.004 0.023 0.031 0.4
20150916 16 21.6 26.7 16.0 4.8 0 10.7 0.004 0.027 0.022 0.3
20150917 12 21.4 27.6 15.5 1.5 0 12.1 0.004 0.027 0.017 0.3
20150918 20 21.9 29.2 15.9 2.5 0 13.3 0.004 0.025 0.029 0.4
20150919 32 22.3 29.0 17.0 2.6 0 12.0 0.004 0.021 0.031 0.4
20150920 48 22.1 28.3 17.9 4.5 0 10.4 0.005 0.03 0.029 0.5
20150921 47 22.6 29.4 16.5 0.4 0 12.9 0.005 0.026 0.039 0.6
20150922 40 23.9 31.0 18.0 0.5 0 13.0 0.005 0.03 0.043 0.6
